Model,FPR,TPR,AUC
LightGBM V2,0.003317146570002052,0.05990867579908676,0.8404323189982257
LightGBM V2,0.0033513439573216604,0.05990867579908676,0.8404323189982257
LightGBM V2,0.0033513439573216604,0.06009132420091324,0.8404323189982257
LightGBM V2,0.003368442650981465,0.06009132420091324,0.8404323189982257
LightGBM V2,0.003368442650981465,0.06027397260273973,0.8404323189982257
LightGBM V2,0.003402640038301074,0.06027397260273973,0.8404323189982257
LightGBM V2,0.003402640038301074,0.06063926940639269,0.8404323189982257
LightGBM V2,0.003453936119280487,0.06063926940639269,0.8404323189982257
LightGBM V2,0.003453936119280487,0.06118721461187215,0.8404323189982257
LightGBM V2,0.0035052322002599003,0.06118721461187215,0.8404323189982257
LightGBM V2,0.0035052322002599003,0.06136986301369863,0.8404323189982257
LightGBM V2,0.0035565282812393133,0.06136986301369863,0.8404323189982257
LightGBM V2,0.0035565282812393133,0.0617351598173516,0.8404323189982257
LightGBM V2,0.003573626974899118,0.0617351598173516,0.8404323189982257
LightGBM V2,0.003573626974899118,0.06191780821917808,0.8404323189982257
LightGBM V2,0.003590725668558922,0.06191780821917808,0.8404323189982257
LightGBM V2,0.003590725668558922,0.06264840182648401,0.8404323189982257
LightGBM V2,0.0036591204431981397,0.06264840182648401,0.8404323189982257
LightGBM V2,0.0036591204431981397,0.06319634703196347,0.8404323189982257
LightGBM V2,0.003676219136857944,0.06319634703196347,0.8404323189982257
LightGBM V2,0.003676219136857944,0.06356164383561644,0.8404323189982257
LightGBM V2,0.0037104165241775527,0.06356164383561644,0.8404323189982257
LightGBM V2,0.0037104165241775527,0.06374429223744292,0.8404323189982257
LightGBM V2,0.0037446139114971615,0.06374429223744292,0.8404323189982257
LightGBM V2,0.0037446139114971615,0.0639269406392694,0.8404323189982257
LightGBM V2,0.003761712605156966,0.0639269406392694,0.8404323189982257
LightGBM V2,0.003761712605156966,0.06429223744292237,0.8404323189982257
LightGBM V2,0.0037788112988167703,0.06429223744292237,0.8404323189982257
LightGBM V2,0.0037788112988167703,0.06447488584474886,0.8404323189982257
LightGBM V2,0.003795909992476575,0.06447488584474886,0.8404323189982257
LightGBM V2,0.003795909992476575,0.06484018264840183,0.8404323189982257
LightGBM V2,0.003847206073455988,0.06484018264840183,0.8404323189982257
LightGBM V2,0.003847206073455988,0.06648401826484018,0.8404323189982257
LightGBM V2,0.0038814034607755968,0.06648401826484018,0.8404323189982257
LightGBM V2,0.0038814034607755968,0.06684931506849315,0.8404323189982257
LightGBM V2,0.003898502154435401,0.06684931506849315,0.8404323189982257
LightGBM V2,0.003898502154435401,0.06703196347031963,0.8404323189982257
LightGBM V2,0.003915600848095205,0.06703196347031963,0.8404323189982257
LightGBM V2,0.003915600848095205,0.06721461187214611,0.8404323189982257
LightGBM V2,0.003949798235414814,0.06721461187214611,0.8404323189982257
LightGBM V2,0.003949798235414814,0.06739726027397261,0.8404323189982257
LightGBM V2,0.003966896929074619,0.06739726027397261,0.8404323189982257
LightGBM V2,0.003966896929074619,0.06776255707762557,0.8404323189982257
LightGBM V2,0.004018193010054032,0.06776255707762557,0.8404323189982257
LightGBM V2,0.004018193010054032,0.06885844748858448,0.8404323189982257
LightGBM V2,0.00405239039737364,0.06885844748858448,0.8404323189982257
LightGBM V2,0.00405239039737364,0.06904109589041096,0.8404323189982257
LightGBM V2,0.0040694890910334455,0.06904109589041096,0.8404323189982257
